Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
65,Edit misconfigured certificate templates owner (ESC4),Planned,3.34 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_ADCSMisconfiguredCertificateTemplateOwner,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Enforce encryption for RPC certificate enrollment interface (ESC8),Planned,2.93 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_ADCSMisconfiguredRpcEnrollmentSigning,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Edit vulnerable Certificate Authority setting (ESC6),Planned,3.66 / 5,5%,Identity,Microsoft Entra ID,Yes,Yes,Contoso Startup,AATP_ADCSSanSpecifiedByUserEnabled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Install Defender for Identity Sensor on ADFS servers,Planned,2.75 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,Contoso Startup,AATP_AdfsComputersWithNoMdiSensorInstalled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Remove access rights on suspicious accounts with the Admin SDHolder permission,Completed,4.5 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_AdminSDHolder,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change password for Entra seamless SSO account,Completed,4.72 / 5,5%,Identity,Microsoft Entra ID,No,No,Contoso Startup,AATP_AzureSsoAccountOldPasswords,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change password of built-in domain Administrator account,Completed,4.44 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_BuiltinAdministratorAccountWithOldPassword,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Built-in Active Directory Guest account is enabled,Completed,4.58 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_BuiltinGuestAccountIsEnabled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change password for krbtgt account,Planned,3.37 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_BuiltinKrbtgtAccountWithOldPassword,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Stop clear text credentials exposure,Planned,2.78 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_ClearText,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove stale CyberArk Identity privileged accounts,Completed,4.21 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_CyberArk_DormantPriviledgedAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,High number of CyberArk Identity accounts with a privileged role assigned,To address,0.14 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_CyberArk_HighNumberOfPriviledgedIdentityAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Limit the number of CyberArk Identity accounts with system admin role,Planned,3.51 / 5,5%,Identity,Microsoft Entra ID,No,No,Contoso Startup,AATP_CyberArk_HighNumberOfSystemAdmins,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change password for CyberArk Identity privileged User accounts,Planned,4.61 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_CyberArk_PriviledgedUserAccountsWithOldPasswords,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
59,"Start your Defender for Identity deployment, installing Sensors on Domain Controllers and other eligible servers.",Completed,4.32 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_DefenderForIdentityIsNotInstalled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Unsafe permissions on the DnsAdmins group,Planned,6.43 / 8,8%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_DnsAdminsGroupWithUnsafePermissions,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove local admins on identity assets,Completed,4.54 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_DomainControllerLocalUsers,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change Domain Controller computer account old password,Completed,4.29 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_DomainControllersWithOldPassword,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Remove dormant accounts from sensitive groups,Completed,4.23 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_DormantAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Rotate password for Entra Connect AD DS Connector account,Planned,1.99 / 3,3%,Identity,Microsoft Entra ID,Yes,Yes,Contoso Startup,AATP_EntraConnectAccountsOldPasswords,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Replace Enterprise or Domain Admin account for Entra Connect AD DS Connector account,Planned,2.37 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_EntraConnectAccountsWithConnectorAccountAsDefaultAdmin,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove unnecessary replication permissions for Entra Connect AD DS Connector Account,To address,0.77 / 8,8%,Identity,Microsoft Entra ID,No,No,Contoso Startup,AATP_EntraConnectAccountUnnecessaryReplicationPermission,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Install Defender for Identity Sensor on Entra Connect servers,Planned,3.13 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_EntraConnectComputersWithNoMdiSensorInstalled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove unsafe permissions on sensitive Entra Connect accounts,To address,1.88 / 9,9%,Identity,Microsoft Entra ID,Yes,Yes,Contoso Startup,AATP_EntraConnectSensitiveAccountsWithUnsafePermissions,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove discoverable passwords in Active Directory account attributes,Completed,7.98 / 8,8%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_ExposedPasswordsInADAttributes,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Set a valid password rotation interval for gMSA,Planned,4.74 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_GroupManagedServiceAccountWithUnrecommendedPasswordChangeInterval,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,GPO can be modified by unprivileged accounts,Completed,4.25 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_GroupPolicyAbnormalModificationAssignment,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,GPO assigns unprivileged identities to local groups with elevated privileges,Planned,5.4 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_GroupPolicyAssignsUnprivilegedIdentitiesToElevatedLocalGroups,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Reversible passwords found in GPOs,Planned,4.39 / 8,8%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_GroupPolicyPasswordInPreferences,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
61,Set a honeytoken account,Planned,0.76 / 1,1%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_HoneyToken,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove stale service accounts,Planned,3.76 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_InactiveServiceAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Modify unsecure Kerberos delegations to prevent impersonation,Completed,4.66 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_KerberosDelegations,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
66,Remove non-admin accounts with DCSync permissions,Completed,4.98 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_NonAdminDCSyncAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove dormant Okta privileged accounts,Planned,3.97 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Okta_Dormant,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,High number of Okta accounts with privileged role assigned,To address,0.19 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Okta_HighNumberOfNonSuperAdminPrivilegedUserAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Limit the Number of Okta Super Admins Accounts,Planned,3.8 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Okta_HighNumberOfSuperAdmins,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change password for Okta privileged User accounts,Planned,4.06 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Okta_SensitiveAccountWithOldPassword,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Assign multi-factor authentication for Okta privileged user accounts,Planned,3.02 / 5,5%,Identity,Microsoft Entra ID,Yes,Yes,Contoso Startup,AATP_Okta_SensitiveAccountWithoutFactorsAssigned,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Highly Privileged Okta Api Token,Planned,3.58 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Okta_SensitiveApiToken,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Reduce lateral movement path risk to sensitive entities,Planned,3.35 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_PathRisk,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove stale PingOne privileged accounts,Completed,4.32 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Ping_Dormant,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,High number of PingOne accounts with a privileged role assigned,Completed,4.57 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Ping_HighNumberOfNonSuperAdminPrivilegedUserAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Limit the number of PingOne accounts with organization admin role,Planned,3.92 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Ping_HighNumberOfSuperAdmins,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change password for PingOne privileged User accounts,Planned,4.51 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Ping_SensitiveAccountWithOldPassword,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Assign multi-factor authentication for PingOne privileged user accounts,Completed,4.22 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Ping_SensitiveAccountWithoutFactorsAssigned,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Disable Print spooler service on domain controllers,Planned,2.65 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_PrintSpooler,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Ensure privileged accounts are not delegated,Planned,2.98 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_PrivilegedAccountsWithDelegationAllowed,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Identify Entra ID privileged accounts that are also privileged in Active Directory,Planned,5.67 / 9,9%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_PrivilegedEntraIdAndActiveDirectoryAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Protect and manage local admin passwords with Microsoft LAPS,Planned,3.85 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_PwdLAPS,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove stale SailPoint privileged accounts,Completed,4.27 / 5,5%,Identity,Microsoft Entra ID,No,No,Contoso Startup,AATP_SailPoint_DormantPriviledgedAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,High number of SailPoint accounts with a privileged role assigned,Completed,4.96 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_SailPoint_HighNumberOfPriviledgedIdentityAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Limit the number of SailPoint accounts with system admin role,Planned,3.83 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_SailPoint_HighNumberOfSystemAdmins,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Assign multi-factor authentication for SailPoint privileged user accounts,Completed,4.65 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_SailPoint_MFAforPriviledgedUserAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Change password for SailPoint privileged User accounts,Planned,3.69 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_SailPoint_PriviledgedUserAccountsWithOldPasswords,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
60,Install Defender for Identity Sensor on all Domain Controllers,Planned,2.6 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Sensor,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Identify service accounts in privileged groups,Planned,5.24 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_ServiceAccountsInPrivilegedGroup,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Remove unsecure SID history attributes from entities,Planned,3.88 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_SIDHistory,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Rotate old password for sMSA and set up valid rotation interval in the GPO,Completed,5.04 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_SingleManagedServiceAccountsWithOldPassword,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
65,Remove stale Active Directory accounts,Completed,4.35 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_StaleAccounts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Resolve unsecure account attributes,To address,1.32 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_UnsecureAccount,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
60,Resolve unsecure domain configurations,Completed,4.95 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_UnsecureDomain,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
63,Configure VPN integration,Completed,1 / 1,1%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_Vpn,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
67,Stop weak cipher usage,Completed,4.11 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AATP_WeakCipher,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure 'User owned apps and services' is restricted,Completed,2.73 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,admincenter_owned_apps_and_services,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
1,Ensure multifactor authentication is enabled for all users in administrative roles,Planned,7.04 / 10,10%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,AdminMFAV2,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
9,Regulate cloud app access to sensitive data,Planned,4.64 / 7,7%,Apps,AppG,Yes,No,Contoso Startup,AppG_regulate_access_to_sensitive_data,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Regulate apps with priority account consent,Planned,5.04 / 7,7%,Apps,AppG,Yes,No,Contoso Startup,AppG_unusual_activity_with_priority_account,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
68,Enable Conditional Access policies to block legacy authentication,Completed,7.64 / 8,8%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,BlockLegacyAuthentication,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
127,Ensure the customer lockbox feature is enabled,Completed,1 / 1,1%,Apps,Exchange Online,Yes,No,Contoso Startup,CustomerLockBoxEnabled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
128,Ensure DLP policies are enabled,Completed,4.1 / 5,5%,Data,MIP,Yes,No,Contoso Startup,dlp_datalossprevention,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
128,Ensure 'External sharing' of calendars is not available,Planned,3.48 / 5,5%,Apps,Exchange Online,Yes,No,Contoso Startup,exo_individualsharing,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure mailbox auditing for all users is Enabled,Planned,2.29 / 3,3%,Apps,Exchange Online,Yes,No,Contoso Startup,exo_mailboxaudit,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure MailTips are enabled for end users,Planned,1.69 / 3,3%,Apps,Exchange Online,Yes,No,Contoso Startup,exo_mailtipsenabled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure modern authentication for Exchange Online is enabled,Planned,1.68 / 3,3%,Identity,Exchange Online,Yes,No,Contoso Startup,exo_oauth2clientprofileenabled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure users installing Outlook add-ins is not allowed,Completed,2.51 / 3,3%,Apps,Exchange Online,Yes,No,Contoso Startup,exo_outlookaddins,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure that SPF records are published for all Exchange Domains,Planned,3.86 / 5,5%,Apps,Exchange Online,Yes,No,Contoso Startup,exo_SPF_records_for_all_domains,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure additional storage providers are restricted in Outlook on the web,Completed,4.72 / 5,5%,Apps,Exchange Online,Yes,No,Contoso Startup,exo_storageproviderrestricted,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
128,Ensure Spam confidence level (SCL) is configured in mail transport rules with specific domains,Completed,2.65 / 3,3%,Apps,Exchange Online,Yes,No,Contoso Startup,exo_transportrulesallowlistdomains,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure internal phishing protection for Forms is enabled,Completed,5.08 / 6,6%,Apps,FORMS,Yes,No,Contoso Startup,forms_phishing_protection,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
35,Ensure user consent to apps accessing company data on their behalf is not allowed,To address,0.72 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,IntegratedApps,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Ensure Microsoft Defender for Cloud Apps is enabled and configured,Planned,3.26 / 5,5%,Apps,Microsoft Defender,Yes,Yes,Contoso Startup,mcas_mda_enabled,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
82,Deploy a log collector to discover shadow IT activity,Completed,0.86 / 1,1%,Apps,MCAS,Yes,No,Contoso Startup,McasFirewallLogUpload,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable multi-factor authentication (MFA),Planned,4.81 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_Atlassian_EnableTwoFactorAuth,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable Single Sing On (SSO),Planned,4.53 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,Contoso Startup,MDA_Atlassian_ForceSSO,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable session timeout for web users,Completed,5.55 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_Atlassian_InactiveTimeoutMins,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Atlassian mobile app security - App access requirement,Completed,5.82 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_Atlassian_mobile_access,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Atlassian mobile app security - App data protection,To address,1.72 / 6,6%,Apps,MDA_Atlassian,Yes,No,Contoso Startup,MDA_Atlassian_mobile_dataprotection,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Atlassian mobile app security - Users that are affected by policies,Planned,2.4 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_Atlassian_mobile_UsersAffected,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable Password expiration policies,Completed,6 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_Atlassian_passwordExpiry,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable multi-factor authentication (MFA),To address,0.32 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_EnableTwoFactorAuth,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable Single Sign on (SSO),Planned,4.82 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_ForceSSO,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable session timeout for web users,Planned,3.69 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_InactiveTimeoutMins,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enhance 'login maximum attempts' - Lockout timer,Planned,4.36 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_LoginFailLockoutSecs,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enhance 'login maximum attempts' - Number of attempts,Planned,4.49 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_LoginFailMaxAttempts,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable password minimum length,Completed,4 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_MinimumLength,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable password minimum numeric characters,Completed,3.46 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_MinimumNumeric,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable password minimum special characters,Completed,3.62 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_MinimumSpecialCharacters,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enable password expiration policies,Planned,2.67 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_CitrixSF_PasswordMaxAgeDays,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Enhance password requirements,Planned,2.42 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_DocuSign_EnhancedPassword,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
10,Password expiry requirements,Completed,3.56 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Contoso Startup,MDA_DocuSign_PasswordExpires,"Cloud-native team with decent defaults, thin process, and uneven device coverage."
